State,City,County,SourceType,Name,URL,Description, group_id, id, State2, show_county_header
Colleges and Universities,Colleges and Universities,University of Kentucky,University of Kentucky Daily Fire Log,https://ehs.uky.edu/apps/flashpoint/incident_log.php,0,59,Colleges,False
Colleges and Universities,Colleges and Universities,"University of Louisville, Belknap","University of Louisville, Belknap Daily Crime and Fire Log",https://louisville.edu/police/crime-log/belknap-campus,0,60,Colleges,False
Colleges and Universities,Colleges and Universities,"University of Louisville, Health and Sciences","University of Louisville, Health and Sciences Daily Crime and Fire Log",https://louisville.edu/police/crime-log/health-sciences-campus,0,61,Colleges,False
Colleges and Universities,Colleges and Universities,Louisiana State University,Louisiana State University Daily Crime Log,https://www.lsu.edu/police/files/crime-log/dcfr.pdf,0,62,Colleges,False
Colleges and Universities,Colleges and Universities,University of Louisiana at Lafayette,University of Louisiana at Lafayette Crime and Fire Log,https://police.louisiana.edu/jeanne-clery-act/crime-fire-log,0,63,Colleges,False
Colleges and Universities,Colleges and Universities,"University of Maryland, College Park","University of Maryland, College Park Daily Crime Log",https://publicsafety.umn.edu/sites/publicsafety.umn.edu/files/2025-01/UMPD_Daily%20Crime%20Log_14.pdf,0,64,Colleges,False
Colleges and Universities,Colleges and Universities,Massachusetts Institute of Technology,Massachusetts Institute of Technology Daily Crime Log,https://police.mit.edu/police-logs,0,65,Colleges,False
Colleges and Universities,Colleges and Universities,University of Missouri,University of Missouri Daily Crime Log,https://muop-mupdreports.missouri.edu/dclog.php,0,66,Colleges,False
Colleges and Universities,Colleges and Universities,University of Missouri,University of Missouri Daily Incident Log,https://muop-mupdreports.missouri.edu/dilog.php,0,67,Colleges,False
Colleges and Universities,Colleges and Universities,University of Nevada,University of Nevada Daily Crime Log,https://www.unlv.edu/police/crime-log,0,68,Colleges,False
Colleges and Universities,Colleges and Universities,Princeton University,Princeton University Daily Crime Log,https://publicsafety.princeton.edu/information/monthlyannual-data,0,69,Colleges,False
Colleges and Universities,Colleges and Universities,Cornell University,Cornell University Daily Crime Log,https://dailycrimelog.cupolice.cornell.edu/,0,70,Colleges,False
Colleges and Universities,Colleges and Universities,Fordham University,"Fordham University, Lincoln Center Crime Logs and Reports",https://loginp.fordham.edu/cas/login?service=https://cls.web.fordham.edu/index.jsp?c=LC,0,71,Colleges,False
Colleges and Universities,Colleges and Universities,Fordham University,"Fordham University, Rose Hill Crime Logs and Reports",https://loginp.fordham.edu/cas/login?service=https://cls.web.fordham.edu/index.jsp?c=RH,0,72,Colleges,False
Colleges and Universities,Colleges and Universities,New York Colleges,New York Missing College Students,https://www.criminaljustice.ny.gov/missing/index.htm#/missing-college-student,0,73,Colleges,False
Colleges and Universities,Colleges and Universities,New York University,New York University Clery Act Reporting,https://www.nyu.edu/life/safety-health-wellness/campus-safety/clery-act-reporting.html,0,74,Colleges,False
Colleges and Universities,Colleges and Universities,New York University,New York University Crime Log,https://www.nyu.edu/life/safety-health-wellness/campus-safety/crime-log.html,0,75,Colleges,False
Colleges and Universities,Colleges and Universities,New York University,New York University Hate Crime Log,https://www.nyu.edu/life/safety-health-wellness/campus-safety/crime-log/hate-crime-log.html,0,76,Colleges,False
Colleges and Universities,Colleges and Universities,Rochester Institute of Technology,Rochester Institute of Technology Daily Crime Log,https://www.rit.edu/publicsafety/sites/rit.edu.publicsafety/files/crimelogs/Case%20Log%20Media%2012.3.24-2.3.25.pdf,0,77,Colleges,False
Colleges and Universities,Colleges and Universities,Syracuse University,Syracuse Uniersity Dail Crime Log,https://dcil.syr.edu/tasks/DCL.pdf,0,78,Colleges,False
Colleges and Universities,Colleges and Universities,Syracuse University,Syracuse Uniersity Dail Crime and Incident Dashboard,https://dcil.syr.edu/map,0,79,Colleges,False
Colleges and Universities,Colleges and Universities,Duke University,Duke University Daily/Weekly Crime Log,https://police.duke.edu/summaries/,0,80,Colleges,False
Colleges and Universities,Colleges and Universities,"University of North Carolina, Chapel Hill","University of North Carolina, Chapel Hill Crime Log",https://apps.campussafety.unc.edu/police/crime-log/,0,81,Colleges,False
Colleges and Universities,Colleges and Universities,"The Ohio State University, Columbus","The Ohio State University, Columbus Daily Crime Log",https://dataviz.rae.osu.edu/t/public/views/ColumbusCampusCrimeLog/ColumbusCampusCrimeLog?%3Aembed=yes&%3Atoolbar=no,0,82,Colleges,False
Colleges and Universities,Colleges and Universities,"The Ohio State University, Mansfield","The Ohio State University, Mansfield Daily Crime Log",https://dataviz.rae.osu.edu/t/public/views/MansfieldCampusCrimeLog/MansfieldCampusCrimeLog?%3Aembed=yes&%3Atoolbar=no,0,83,Colleges,False
Colleges and Universities,Colleges and Universities,"The Ohio State University, Newark","The Ohio State University, Newark Daily Crime Log",https://dataviz.rae.osu.edu/t/public/views/NewarkCampusCrimeLog/NewarkCampusCrimeLog?%3Aembed=yes&%3Atoolbar=no,0,84,Colleges,False
Colleges and Universities,Colleges and Universities,University of Cincinnati,University of Cincinnati Daily Crime Log,https://www.uc.edu/webapps/publicsafety/files/Daily%20Crime%20Log.pdf,0,85,Colleges,False
Colleges and Universities,Colleges and Universities,Oklahoma State University,Oklahoma State University Crime Activity Log,https://safety.okstate.edu/police/documents/activity-summaries/2025-activity-summaries/20250127activitysummary.pdf,0,86,Colleges,False
Colleges and Universities,Colleges and Universities,University of Oklahoma,University of Oklahoma Citizen Connect Portal,"https://normanpd-letmsp.connect.socrata.com/#!/dashboard?places=&restrictedPlaces=&categories=1:340%3D2-60,62-91,93-97,99-101,103-105%26388%3D1-85%7C2:361%3D1-71%26362%3D1-37%26388%3D1-34%7C3:202%3D1-3%26203%3D1%26388%3D1%7C4:179%3D1-5%7C5:181%3D2-5%26182%3D1",0,87,Colleges,False
Colleges and Universities,Colleges and Universities,University of Orgeon,University of Oregon Annual Security and Fire Safety Report,https://clery.uoregon.edu/annual-campus-security-and-fire-safety-report,0,88,Colleges,False
Colleges and Universities,Colleges and Universities,University of Orgeon,University of Oregon Police 60 Day Crime Log,https://clery.uoregon.edu/sites/default/files/2025-01/copy-of-copy-of-uopd_60-day-clery-log-01312025.pdf,0,89,Colleges,False
Colleges and Universities,Colleges and Universities,Drexel University,Drexel University Daily Crime Log,https://drexel.edu/~/media/Files/publicsafety/PDF/DrexelDailyCrimeLog.ashx?la=en,0,90,Colleges,False
Colleges and Universities,Colleges and Universities,Penn State University,Penn State University Daily Crime Log,https://www.police.psu.edu/daily-crime-log,0,91,Colleges,False
Colleges and Universities,Colleges and Universities,University of Pittsburgh,University of Pittsburgh Daily Crime and Fire Log,https://www.safety.pitt.edu/sites/default/files/crimefirelog/crimefirelog.pdf,0,92,Colleges,False
Colleges and Universities,Colleges and Universities,Clemson University,Clemson University Daily Crime Log,https://media.clemson.edu/cupd/dailycrimereport.pdf,0,93,Colleges,False
Colleges and Universities,Colleges and Universities,Carolina Coastal University,Coastal Carolina University Daily Crime Log,https://www.coastal.edu/safety/police/crimelogs.php,0,94,Colleges,False
Colleges and Universities,Colleges and Universities,University of South Carolina,University of South Carolina Daily Crime Log,https://sc.edu/about/offices_and_divisions/law_enforcement_and_safety/crime-log-bulletins/crimelog/2025-01-29_clerylog.pdf,0,95,Colleges,False
Colleges and Universities,Colleges and Universities,"University of South Carolina, Upsate","University of South Carolina, Upsate Daily Crime and Fire Log",https://uscupstate.edu/student-experience/student-services-resources/public-safety/crime-and-incident-reports/,0,96,Colleges,False
Colleges and Universities,Colleges and Universities,University of Memphis,University of Memphis Daily Crime Log,https://portal.arms.app/daily-report?agencyId=d9c08173-f8ec-478a-b7e1-c138aa2865d7,0,97,Colleges,False
Colleges and Universities,Colleges and Universities,University of Tennessee,University of Tennessee 60 Day Crime Log,https://safety.utk.edu/police/wp-content/uploads/sites/2/2021/03/60-Day-Log.pdf,0,98,Colleges,False
Colleges and Universities,Colleges and Universities,Baylor University,Baylor University Daily Crime Log,https://dps.web.baylor.edu/sites/g/files/ecbvkj1876/files/2025-01/DCL%2011.29.2024%20-%2001.28.2025.pdf,0,99,Colleges,False
Colleges and Universities,Colleges and Universities,Collin County Community College,Collin County Community College Daily Crime Log,https://www.collin.edu/campuspolice/1_public_info_ccpd/1_daily_crime_log/,0,100,Colleges,False
Colleges and Universities,Colleges and Universities,Midwestern State University,Midwestern State University Daily Crime Log,https://banapps.texastech.edu/ITIS/CrimeLog/CrimeLog/MSU/2003/CL,0,101,Colleges,False
Colleges and Universities,Colleges and Universities,Midwestern State University,Midwestern State University Daily Log,https://banapps.texastech.edu/ITIS/CrimeLog/FireLog/MSU/2003/FL,0,102,Colleges,False
Colleges and Universities,Colleges and Universities,Southern Methodist University,Southern Methodist University 2025 Crime Log,https://www.smu.edu/businessfinance/police/records-and-reports/crime-log/smu---main-campus/2025/,0,103,Colleges,False
Colleges and Universities,Colleges and Universities,Texas A&M,Texas A&M Daily Crime Log,https://upd.tamu.edu/Crime%20Logs/2025%20Crime%20Log%20-%20Main%20Campus.pdf,0,104,Colleges,False
Colleges and Universities,Colleges and Universities,Texas Christian University,Texas Christian University Daily Crime and Fire Log,https://police.tcu.edu/daily-crime-fire-log/,0,105,Colleges,False
Colleges and Universities,Colleges and Universities,Texas State University,Texas State University 60 Day Crime and Fire Log,https://www.police.txst.edu/programs-and-services/60-day-Crime-and-Fire-Log/daily-crime-and-fire-log.html,0,106,Colleges,False
Colleges and Universities,Colleges and Universities,Texas Tech University,Texas Tech University Daily Fire Log,https://banapps.texastech.edu/ITIS/CrimeLog/FireLog/TTU/6/FL,0,107,Colleges,False
Colleges and Universities,Colleges and Universities,Texas Tech University,Texas Tech University Police Department Past 60 Days,https://banapps.texastech.edu/ITIS/CrimeLog/CrimeLog/TTU/6/CL,0,108,Colleges,False
Colleges and Universities,Colleges and Universities,University of Dallas,University of Dallas Daily Crime Log,https://udallas.edu/life-at-ud/health-wellness/campus-safety-security/clery/crime-fire-log.php,0,109,Colleges,False
Colleges and Universities,Colleges and Universities,University of Houston,University of Houston Police Department Crime Log,https://uh.edu/police/records-reports/dcl/,0,110,Colleges,False
Colleges and Universities,Colleges and Universities,University of Texas at Austin,University of Texas at Austin Daily Crime Log,https://utdirect.utexas.edu/apps/fasweb/utpd/nlogon/crimelog/,0,111,Colleges,False
Colleges and Universities,Colleges and Universities,University of Virginia,University of Virginia Daily Crime Log,https://uvapolice.virginia.edu/crime-log,0,112,Colleges,False
Colleges and Universities,Colleges and Universities,West Virginia University,West Virginia University Daily Crime and Fire Log,https://police.wvu.edu/clery-act/crime-and-fire-log,0,113,Colleges,False
Colleges and Universities,Colleges and Universities,University of Wisconsin Madison,University of Wisconsin Madison Daily Crime and Fire Log,https://uwpd.wisc.edu/content/uploads/2023/03/07.16.24.pdf,0,114,Colleges,False
